month_date_yyyymm,state,state_id,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy,quality_flag
201802,north carolina,nc,270630,-0.0159,0.0838,45314,-0.0357,-0.1073,106,-0.0321,-0.1317,15536,0.2533,-0.0026,1652,-0.0614,0.1409,9232,0.079,-0.0311,13894,0.1467,0.022,124,-0.0372,0.0364,2144,-0.0019,0.0227,372345,-0.0201,0.075,59023,-0.0053,-0.0833,0.3066,0.0488,0.0388,0
201802,idaho,id,307495,0.0253,0.1582,7053,-0.0581,-0.1161,87,-0.1128,-0.1561,2548,0.2156,0.0617,316,-0.307,-0.3828,944,-0.056,0.0776,420,0.3249,0.2,146,0.0277,0.129,2187,0,0.0447,519805,0.0209,0.1512,7452,-0.0447,-0.1062,0.0595,0.0172,0.0157,0
201802,oklahoma,ok,181112,0.0065,0.0079,16707,-0.0141,-0.0164,79,-0.0539,0.0128,5176,0.0801,-0.0212,212,0.06,-0.3457,3420,0.0504,-0.1075,166,0.1773,-0.9315,97,0.0069,0.0281,1900,-5.00E-04,3.00E-04,246113,0.0084,0.034,16864,-0.0128,-0.1297,0.0099,0.0016,-0.1327,0
201802,south carolina,sc,259950,0.0037,0.0836,28155,0.0135,-0.0871,95,-0.0404,-0.0452,9276,0.1362,-0.0256,1456,0.0168,0.0254,6384,0.1239,0.0146,8632,0.1563,0.1142,127,0.013,0.0701,2018,0.0057,0.0307,391851,0.0204,0.0649,36788,0.0413,-0.0466,0.3066,0.0379,0.0554,0
201802,alaska,ak,269450,6.00E-04,-0.0037,2744,-0.0065,0.1472,106,-0.0536,-0.014,776,0.0899,0.1975,36,0.5,0.5,616,0.1493,0.2941,,,,164,0.0085,-0.001,1692,0.0068,6.00E-04,315631,0.0034,-0.0274,2744,-0.0065,0.1467,,,,0
201802,illinois,il,223450,0.042,0.0668,43674,0.0107,-0.0726,77,-0.1098,-0.0494,18832,0.1868,-0.1099,1352,0.1304,-0.1105,14244,0.1066,-0.1062,19126,0.2562,-0.084,113,0.0266,0.047,1824,0.0133,0.0133,356986,0.0394,0.0255,62800,0.0741,-0.0775,0.4379,0.0856,-0.0054,0
201802,kansas,ks,159950,0.0095,0.0669,9148,-0.0334,-0.0201,91,-0.0216,0.0462,3096,0.1382,-0.1254,180,0.1538,-0.0217,1720,0.0777,-0.0444,973,0.2786,-0.0742,80,0.0134,0.0276,1871,0.0032,-0.0043,235606,0.0112,0.0367,10110,-0.0099,-0.0262,0.1064,0.026,-0.0062,0
201802,wisconsin,wi,209950,0.05,0.1355,18637,-0.0198,-0.2634,117,0.0174,-0.0127,5800,0.273,-0.0858,264,0.0154,-0.0435,2680,-0.0483,-0.3071,4443,0.2576,0.4702,117,0.01,0.0789,1745,0.0098,0.0265,292131,0.0251,0.1016,23085,0.0239,-0.185,0.2384,0.0526,0.119,0
201802,new jersey,nj,319450,0.039,0.067,41556,0.029,-0.0844,75,-0.1235,-0.097,15440,0.2266,0.0155,452,0.2556,-0.3825,7688,0.0295,-0.1705,1082,0.112,-0.8192,152,0.0208,0.0235,1781,0.0096,0.016,502903,0.0235,0.0576,42639,0.0311,-0.17,0.026,0.0019,-0.1058,0
201802,texas,tx,282336,0.0101,0.0477,87247,0.0023,0.0066,75,-0.0915,0.0136,36216,0.1409,0.0125,6024,0.1747,0.0613,26668,0.0391,-0.0503,34346,0.2327,0.0475,123,0.0107,0.0486,2259,0.0038,0,396793,0.0193,0.0363,121734,0.0582,0.0232,0.3937,0.0736,0.0154,0
201802,delaware,de,282400,0.0088,0.0269,5232,0.0044,-0.1599,114,-0.0462,-0.1336,1552,0.3472,-0.0202,136,0.2143,-0.4426,856,0.0594,-0.3185,32,-0.1111,-0.9781,143,0.0082,0.036,1906,0.0032,0.0032,368414,0.0057,0.0407,5264,0.0036,-0.3157,0.0061,-8.00E-04,-0.229,0
201802,connecticut,ct,348950,0.028,-0.0014,18153,0.0418,-0.0146,99,-0.0246,-0.0435,5028,0.319,-0.0456,148,0.2759,0.1212,2820,0.0714,-0.1275,68,0.193,-0.9798,180,0.0135,0.0386,1901,0.016,-0.0502,742758,0.0343,-0.0579,18222,0.0424,-0.1637,0.0037,5.00E-04,-0.179,0
201802,pennsylvania,pa,189900,0.0048,0.0615,42782,-0.0277,-0.1455,106,0,-0.045,12884,0.1899,-0.1207,704,0.0667,-0.3803,8280,0.0187,-0.2293,5673,0.1843,-0.619,114,0.0214,0.0878,1745,0.0026,-0.0224,284402,0.0201,0.0583,48425,-0.0075,-0.2545,0.1326,0.0237,-0.1648,0
201802,rhode island,ri,345500,0.0133,0.0634,2605,-0.0626,-0.2024,85,-0.0231,0.0181,1172,0.2468,0.7975,136,-0.15,3.8571,820,-0.0144,1.4118,1832,0.0834,1.7262,207,0.0098,0.0687,1653,0.0073,0.0242,585777,0.0142,0.0922,4438,-0.0065,0.1207,0.7033,0.0948,0.4975,1
201802,louisiana,la,214700,0.0127,0.0716,17786,0.008,0.1036,95,-0.0053,0.0559,4840,0.1193,-0.0106,168,0.1053,0.1053,3772,0.0478,0.1743,2933,0.1064,-0.1936,113,0.0042,0.0287,1902,-5.00E-04,0.0011,286797,0.0048,0.0223,20720,0.0208,0.0494,0.1649,0.0147,-0.0608,0
201802,indiana,in,162450,0.0159,0.1289,17930,-0.0614,-0.1782,87,0,-0.0389,6916,0.2324,-0.09,236,-0.0167,-0.0923,3888,0.0157,-0.1548,5060,0.2902,6.00E-04,86,0.0082,0.0656,1885,0.0037,0.0343,232821,0.016,0.0785,22979,-0.002,-0.1446,0.2822,0.0769,0.0504,0
201802,vermont,vt,265000,2.00E-04,0.0604,4867,-0.0102,-0.1703,189,0.0529,-0.0892,700,0.2411,-0.0437,28,0.75,-0.2222,448,0.2584,-0.2,632,0.1835,0.0395,138,4.00E-04,0.0169,1954,-0.0064,0.0212,397721,0.0097,0.0438,5499,0.0086,-0.1494,0.1299,0.0213,0.0262,0
201802,maryland,md,302500,0.0084,0.036,17529,-0.0226,-0.1235,80,-0.0588,-0.0588,7356,0.2718,-0.0569,620,0.0764,0.1567,4248,0.0361,-0.0946,3702,0.2295,-0.1744,184,0.0095,0.1412,1876,0.0078,0.0699,412540,0.012,0.0393,21231,0.0136,-0.1327,0.2112,0.0433,-0.013,0
201802,washington,wa,389450,0.0427,0.1159,10998,-0.0322,-0.0821,52,-0.2945,-0.2993,7576,0.1328,0.1972,2124,0.2349,2.8201,3016,-0.0726,0.4755,6572,0.1331,3.7486,187,0.0178,0.0972,2079,0.0065,0.0216,571350,0.0302,0.1101,17778,0.0349,0.3298,0.5976,0.0872,0.4821,0
201802,nebraska,ne,227450,0.028,0.1433,4114,-0.0536,0.0211,75,-0.0067,0.042,1952,0.0942,-0.0356,124,0,0.7222,620,-0.0064,-0.0606,2662,0.1619,0.0095,115,0.0052,0.0847,1856,0.0087,0.0254,284775,0.0318,0.1153,6765,0.0204,0.0153,0.6471,0.12,-0.0074,0
201802,arizona,az,323250,0.0262,0.0795,26501,0.0128,-0.1116,64,-0.0993,-0.1056,12560,0.0235,-0.03,1432,0.0719,0.1438,10332,0.0336,-0.0978,7937,0.302,0.0492,159,0.0174,0.0689,2080,0.0078,0.0129,516944,0.0184,0.069,34510,0.0665,-0.0796,0.2995,0.0665,0.0459,0
201802,massachusetts,ma,472400,0.036,0.08,12664,-0.0095,-0.1241,88,-0.0383,-0.0688,6372,0.3925,0.0515,260,0.3542,-0.0441,2300,0.007,-0.065,2142,0.3255,-0.0783,240,0.0207,0.0647,1911,0.0074,0.0047,772597,0.0175,0.0334,14806,0.0281,-0.1206,0.1691,0.0427,0.0084,0
201801,rhode island,ri,340950,0.0031,0.0912,2779,-0.1343,-0.1685,87,0.1382,0.0613,940,0.1298,-0.1516,160,-0.2593,3.4444,832,-0.1746,0.3333,1691,-0.1403,1.8857,205,0.0071,0.0626,1641,-0.0042,0.0321,577549,0.0245,0.097,4467,-0.1371,0.1381,0.6085,-0.0043,0.4331,0
201801,nevada,nv,352700,0.0404,0.1759,6362,-0.18,-0.3789,70,0.121,-0.1032,4292,0.328,-0.075,480,-0.5819,-0.4595,1912,-0.4537,-0.5391,5071,-0.1655,-0.1814,171,0.0378,0.1743,2103,0.0174,0.0355,704810,0.0931,0.2644,11466,-0.1713,-0.3029,0.7971,0.0139,0.1923,0
201801,oklahoma,ok,179945,3.00E-04,0.0056,16946,-0.0423,0.0048,84,0.0437,0.0183,4792,0.2624,-0.0116,200,0.087,0,3256,0.262,-0.0012,141,-0.0844,-0.9273,96,0.0088,0.023,1901,-0.0078,0.0018,244061,0.001,0.0323,17082,-0.0429,-0.0916,0.0083,-4.00E-04,-0.1067,0
201801,maryland,md,299970,-1.00E-04,0.038,17934,-0.1059,-0.1275,85,0.1039,-0.0761,5784,0.155,-0.0819,576,0.2522,-0.027,4100,0.0611,-0.1025,3011,-0.1608,-0.1655,182,0.0076,0.1395,1861,0.0011,0.0742,407641,-0.0053,0.0458,20947,-0.11,-0.132,0.1679,-0.011,-0.0076,0
201801,washington,wa,373500,0.0097,0.1001,11364,-0.1701,-0.1272,73,0.0735,-0.0818,6688,0.4194,0.1413,1720,-0.2294,2.3077,3252,-0.1046,0.4649,5800,-0.1251,3.6964,183,0.0098,0.0892,2065,0.0024,0.0177,554620,0.0245,0.1157,17179,-0.1547,0.2051,0.5104,0.0263,0.4155,0
201801,tennessee,tn,249900,0,0.1262,26487,-0.0826,-0.1577,85,0.0974,-0.0506,8296,0.0763,-0.0313,668,0.4522,-0.1347,4656,0.0879,0.0202,7088,-0.0784,0.6138,118,0.0056,0.0758,2102,-0.005,0.0324,341504,0.0013,0.0972,33575,-0.0817,-0.0653,0.2676,0.0012,0.1279,0
201801,missouri,mo,174950,3.00E-04,0.1143,22399,-0.089,-0.0652,96,0.0852,-0.0498,6448,0.1304,0.0138,464,-0.0333,0.3034,3964,-0.0341,-0.0553,6135,-0.1254,0.2694,97,-0.0015,0.0794,1758,-0.0011,0.0275,248514,-2.00E-04,0.0939,28545,-0.0967,-0.0086,0.2739,-0.0114,0.0722,0
201801,wyoming,wy,245000,0,0.0428,3558,-0.072,0.0108,133,0.0685,-0.0185,760,0.5447,0.1728,24,0.5,-0.25,444,0.2759,0.1684,371,0.1815,0.1486,114,4.00E-04,0.0211,2100,0.0038,-0.0052,470367,0.0084,0.0324,3930,-0.0542,0.0216,0.1043,0.0224,0.0125,0
201801,new mexico,nm,226000,0.0044,0.0275,9009,-0.0723,-0.0777,114,0.0509,-0.062,2120,0.2383,-0.045,116,0.0741,0.0357,1528,0.0133,-0.066,919,-0.1561,0.0349,118,0.0028,0.0173,1919,-0.0013,0.0068,345961,0,-0.0013,9923,-0.0812,-0.0702,0.102,-0.0101,0.0111,0
201801,delaware,de,279945,0.0034,0.0232,5209,-0.0751,-0.1604,119,0.1019,-0.0811,1152,0.2687,-0.122,112,-0.4167,-0.3636,808,0.1477,-0.3221,36,0.0286,-0.9729,142,0.003,0.0247,1900,0,0.0011,366343,0.0076,0.0412,5245,-0.0745,-0.3047,0.0069,7.00E-04,-0.2071,0
201801,louisiana,la,212000,-0.0047,0.0603,17645,-0.0335,0.1033,95,0.0795,0,4324,0.1879,-0.1226,152,-0.1364,-0.0952,3600,0.31,0.2048,2651,0.3409,-0.1741,112,0.0043,0.0296,1903,-0.0037,0.0045,285437,-0.0071,0.0246,20297,0.0032,0.0532,0.1502,0.0419,-0.0505,0
201801,west virginia,wv,155000,-0.0252,6.00E-04,8068,-0.0695,-0.0261,124,0.0929,-0.0426,1400,0.1667,0.0479,32,-0.5294,-0.4667,960,0.0213,-0.1304,824,-0.1308,-0.0214,89,-0.0028,0.0124,1735,-0.0057,-0.0072,212305,-0.013,0.0226,8891,-0.0757,-0.0264,0.1021,-0.0072,5.00E-04,0
201801,florida,fl,324900,0.0153,0.0481,140525,0.0051,-0.0452,82,0.0062,-0.0578,49624,0.3293,0.0231,5580,-0.0092,0.0814,46528,0.1821,0.0358,42828,-0.0423,-0.0459,177,0.0092,0.0444,1789,-0.0033,-0.0045,635799,0.0101,0.0298,183353,-0.0054,-0.0454,0.3048,-0.0151,-2.00E-04,0
201801,alabama,al,197200,0.001,0.082,24514,-0.0498,-0.1046,109,0.0283,-0.0684,5616,0.2822,-0.0745,580,0.4078,-0.0823,4040,0.2154,-0.0893,1290,-0.048,0.0548,95,0.0041,0.0486,2009,-0.0022,0.0198,262980,-0.0143,0.0631,25764,-0.0512,-0.1001,0.0526,1.00E-04,0.008,0
201801,north dakota,nd,229900,0.0011,-0.0321,3071,-0.1096,0.1395,101,0.0202,0.0576,796,0.932,0.1437,16,-0.6,-0.3333,400,0.0101,0.2821,134,-0.0496,0.1754,110,0.0064,-0.0553,2119,-7.00E-04,0.0616,264631,0.0021,-0.0241,3205,-0.1082,0.1406,0.0436,0.0028,0.0013,0
201801,arizona,az,315000,0.0161,0.068,26166,-0.0329,-0.1211,71,0.0682,-0.0844,12272,0.4771,0.0594,1336,0.6617,0.0844,9996,0.3009,-0.0789,6096,-0.0212,-0.0067,157,0.0081,0.0614,2064,0.0029,0.0143,507586,0.0201,0.0772,32358,-0.0278,-0.1005,0.233,0.0028,0.0268,0
201801,idaho,id,299900,0,0.1464,7488,-0.136,-0.0927,98,0.0598,-0.0802,2096,0.1644,0.1802,456,1.9231,2.4545,1000,-0.0637,0.2821,317,-0.0758,-0.0621,142,0.0051,0.111,2187,-0.0039,0.0412,509181,0.0097,0.1369,7801,-0.1342,-0.0921,0.0423,0.0028,0.0014,0
201801,alaska,ak,269300,-0.0022,-6.00E-04,2762,-0.1009,0.1684,112,0.037,-0.0088,712,0.5614,0.2361,24,0,0.5,536,0.1552,0.2885,0,-1,,162,-0.0013,-0.0117,1681,-0.0027,-6.00E-04,314572,-0.008,-0.0223,2762,-0.1009,0.1684,0,-3.00E-04,,0
201801,michigan,mi,169900,-0.0151,0.104,32319,-0.1071,-0.0531,96,0.1105,-0.1075,8992,0.1564,0.0644,556,0.4946,0.188,5236,0.0514,0.0651,1544,-0.1734,0.1768,107,-0.0037,0.0715,1600,-0.0123,0.0053,273467,-0.0089,0.0686,33859,-0.1104,-0.0447,0.0478,-0.0038,0.0093,0
201801,hawaii,hi,682450,-0.0023,-0.0102,5423,0.0061,-0.0968,87,0,-0.0333,1776,0.2472,0.0472,88,0.2941,0.375,868,0.1543,0.0333,634,-0.0047,-0.3219,514,0.0166,0.0545,1380,0.0095,-0.0115,1382899,0.0214,0.0352,6071,0.006,-0.1286,0.1169,-0.0013,-0.0388,0
201801,mississippi,ms,180950,0.004,0.0478,11186,-0.0429,-0.0436,111,0.0524,-0.0753,2232,0.2264,-0.1335,120,0.0345,-0.375,1792,0.2691,0.0205,1269,-0.0642,0.2237,92,0.0034,0.0441,1993,3.00E-04,0.013,240174,6.00E-04,0.0317,12455,-0.0451,-0.0218,0.1134,-0.0026,0.0248,0
201801,georgia,ga,268950,0.0039,0.1347,56502,-0.0778,-0.0355,81,0.08,-0.0471,19280,0.2884,0.0568,3328,-0.0567,0.2722,12692,-0.1203,-0.0798,11232,-0.0856,0.0486,108,-0.0019,0.0905,2374,0.0032,0.0431,373196,0.0043,0.0835,67744,-0.079,-0.0216,0.1988,-0.0017,0.0159,0
201801,wisconsin,wi,199950,3.00E-04,0.1115,19013,-0.1189,-0.2352,115,0.0952,-0.0417,4556,0.3592,-0.0679,260,-0.1772,-0.0441,2816,0.0014,-0.2036,3533,-0.0847,0.4851,116,0.0109,0.0769,1728,-0.0029,0.0192,284981,0.0125,0.0909,22546,-0.1137,-0.1724,0.1858,0.0069,0.0901,0
201801,colorado,co,456876,0.0153,0.0674,16263,-0.0837,-0.0719,98,0.0538,-0.0968,8312,0.3671,0.1257,896,0.1606,0.1852,2944,-0.0914,0.0337,3886,-0.1063,0.0107,181,0.0129,0.0608,2494,-0.006,0.0392,940952,0.0395,0.0647,20216,-0.0851,-0.0533,0.2389,-0.006,0.0195,0
201801,south carolina,sc,259000,0,0.0871,27779,-0.0527,-0.0783,99,0.0645,-0.0959,8164,0.3134,-0.0039,1432,0.4553,0.2517,5680,0.1726,0.005,7465,-0.0704,0.169,126,0.0043,0.06,2006,-0.0059,0.0287,384025,-0.001,0.0586,35330,-0.0542,-0.0327,0.2687,-0.0051,0.0568,0
201801,maine,me,225000,-0.0175,0.0714,8307,-0.1118,-0.1365,157,0.0979,-0.0655,1172,0.2311,-0.0844,48,0.3333,-0.1429,740,0.135,-0.1274,739,-0.1976,0.0788,133,-0.0121,0.0419,1702,-0.0035,0.0182,338219,-0.0142,0.0861,9042,-0.1199,-0.1221,0.089,-0.0095,0.0178,0
201801,pennsylvania,pa,189000,-0.0047,0.08,44000,-0.0913,-0.1445,106,0.1042,-0.0493,10828,0.2751,-0.1401,660,0.2692,-0.2143,8128,0.1308,-0.1686,4790,-0.1291,-0.6195,112,7.00E-04,0.076,1741,-0.0054,-0.02,278791,-0.0061,0.0595,48790,-0.0951,-0.2379,0.1089,-0.0047,-0.1359,0
201801,minnesota,mn,259875,0.0077,0.0853,13794,-0.1481,-0.1434,98,0.0598,-0.0347,5040,0.3578,-0.0694,1040,0.4773,0.097,3564,0.2041,-0.175,6492,-0.1424,-0.028,131,0.0142,0.0588,2060,-0.0019,0.0027,360574,0.0233,0.0674,20286,-0.1463,-0.1096,0.4706,0.0031,0.0559,0
201801,oregon,or,399450,-0.0011,0.1099,12333,-0.1047,-0.0049,88,0.0294,-0.1206,4916,0.3856,0.2644,348,0.2429,0.3385,2396,0.0546,0.3676,1756,-0.0399,2.4499,201,0.004,0.1164,2000,-0.0079,0.0186,545416,0.003,0.0846,14084,-0.0974,0.0911,0.1424,0.0096,0.1013,0
201801,new hampshire,nh,299000,0,0.0682,4804,-0.1532,-0.1967,115,0.0905,-0.102,1196,0.196,-0.1408,112,0.8667,0.4,524,-0.1267,-0.2599,1538,-0.1918,-0.0796,153,0.0035,0.0438,1941,-0.0097,0.0189,404628,-2.00E-04,0.0258,6325,-0.1651,-0.1733,0.3201,-0.0153,0.0407,0
201801,new jersey,nj,307450,-0.0237,0.0602,40384,-0.0783,-0.0848,85,0.0494,-0.0909,12588,0.3653,0.0019,360,0.0465,-0.2623,7468,0.248,-0.0739,973,-0.0999,-0.818,149,-0.0135,0.0168,1764,-0.014,0.0147,491368,-0.0028,0.0498,41353,-0.0789,-0.1641,0.0241,-6.00E-04,-0.0971,0
201801,montana,mt,335000,0.006,0.0308,6497,-0.0961,-0.0044,142,0.0885,0.1012,1252,0.2227,0.1219,36,0.125,-0.1818,516,0.1121,0.0403,1102,-0.1437,0.3261,159,0.0016,0.1056,2229,0.0036,0.0025,617665,0.0109,0.0271,7599,-0.1034,0.0329,0.1696,-0.0094,0.0423,0
201801,indiana,in,159900,0,0.143,19102,-0.1016,-0.1545,87,0.109,-0.0649,5612,0.0952,-0.1558,240,0.1321,0.0909,3828,0.1406,-0.1583,3922,-0.124,0.0289,85,0.0058,0.0737,1878,-0.0124,0.0339,229157,-6.00E-04,0.0841,23025,-0.1054,-0.1292,0.2053,-0.0052,0.0366,0
201801,ohio,oh,145450,-0.0297,0.0818,30567,-0.0962,-0.1461,88,0.1218,-0.0541,10192,0.1365,-0.1016,736,-0.2301,0.5726,8028,-0.0147,0.0085,12250,-0.1249,0.1869,91,-2.00E-04,0.08,1631,-0.0094,0.0012,228189,-0.0075,0.0821,42817,-0.1046,-0.0716,0.4008,-0.0131,0.1124,0
201801,iowa,ia,189900,0.0048,0.1177,11712,-0.0677,-0.0312,94,0.0625,-0.0209,3108,0.1826,-0.0772,228,-0.25,-0.0339,2052,0.026,0.0039,2500,-0.0758,0.0175,111,0.0085,0.0769,1634,-0.0021,0.0093,233984,0.0091,0.0591,14231,-0.0679,-0.0254,0.2135,-0.0019,0.0102,0
201801,district of columbia,dc,565000,-0.0174,-0.0131,1111,-0.1659,-0.0194,57,0.1078,0.0089,676,0.3203,-0.1244,20,0,-0.2857,252,-0.1486,0.0328,286,-0.1588,-0.171,547,0.0062,0.1592,1151,-9.00E-04,-0.1088,957052,0.0067,0.0187,1403,-0.1609,-0.0488,0.2574,0.0022,-0.0471,0
201801,connecticut,ct,339450,-1.00E-04,0.0065,17424,-0.1238,-0.0574,102,0.0914,-0.0688,3812,0.4396,-0.2018,116,0.16,-0.3095,2632,0.1899,-0.1754,57,-0.0952,-0.9812,177,-0.0083,0.0448,1871,-0.009,-0.0481,718151,0.0045,-0.0543,17481,-0.1238,-0.1876,0.0033,1.00E-04,-0.1608,0
201801,new york,ny,374900,0.0188,0.1734,56282,-0.083,-0.0759,107,0.0867,-0.0362,13464,0.4311,-0.0117,844,-0.0047,0.0343,8116,0.1463,-0.0856,10572,-0.0893,-0.0776,170,0.0182,0.1281,1800,0,0.0221,1046627,0.0583,0.1536,66905,-0.0833,-0.075,0.1878,-0.0013,-3.00E-04,0
201801,texas,tx,279500,-0.0014,0.0502,87051,-0.0705,0.0088,82,0.0649,-0.018,31744,0.2565,-0.0372,5128,-0.0856,-0.0244,25664,-0.0128,-0.0094,27863,-0.1333,0.0203,122,0.0037,0.0452,2250,-0.0066,0,389285,-0.0044,0.0298,115043,-0.0855,0.0127,0.3201,-0.0232,0.0036,0
201801,vermont,vt,264950,-0.0077,0.0641,4917,-0.0752,-0.1783,180,0.0879,-0.0911,564,0.2818,-0.06,16,-0.3333,-0.5,356,-0.0326,-0.2583,534,-0.1415,0.0595,138,-4.00E-04,0.0305,1966,-0.002,0.0331,393889,0.0066,0.0539,5452,-0.082,-0.1599,0.1086,-0.0084,0.0244,0
201801,massachusetts,ma,456000,-0.0065,0.0859,12785,-0.1578,-0.1375,92,0.1582,-0.0615,4576,0.303,-0.1353,192,-0.0943,-0.2258,2284,-0.0104,-0.1912,1616,-0.1916,-0.1588,235,-7.00E-04,0.0644,1897,-0.0052,0.0109,759307,-0.0017,0.049,14401,-0.1617,-0.1399,0.1264,-0.0053,-0.0032,0
201801,south dakota,sd,226400,0.0062,0.053,3141,-0.0898,0.1464,84,0.12,-0.0175,840,0.4189,0.1798,24,0.5,0.5,328,0.0789,0.1884,107,-0.0531,0.2738,114,0.0023,0.0559,1980,-0.0083,-0.0098,289045,0.0117,0.0404,3248,-0.0887,0.1505,0.0341,0.0013,0.0034,0
201801,illinois,il,214450,-0.014,0.0728,43210,-0.085,-0.0673,87,0.0949,-0.0598,15868,0.5358,-0.0494,1196,-0.1897,-0.1875,12872,-0.0408,-0.0651,15225,-0.0986,-0.0904,111,-0.0088,0.0386,1800,0,0.0104,343451,0.0082,0.0277,58467,-0.0881,-0.073,0.3523,-0.0053,-0.009,0
201801,utah,ut,369200,0.0174,0.0797,9333,-0.1059,-0.0537,75,0.0563,-0.1124,4380,0.214,0.1587,992,1.3619,0.9375,1768,0.185,0.0941,5839,-0.0515,0.1631,137,0.0157,0.1004,2662,-9.00E-04,-0.0071,680634,0.052,0.0911,15172,-0.0857,0.0187,0.6256,0.0359,0.1167,0
201801,california,ca,499000,0,0.0246,56845,-0.0692,-0.0697,57,-0.0088,-0.1691,34284,0.5218,0.0761,5240,-0.2198,0.1707,17052,0.016,0.0505,22003,-0.1812,-0.1258,271,0.0031,0.0173,1872,-0.0064,0.0078,1010454,-0.0071,0.0553,78891,-0.103,-0.0857,0.3871,-0.0529,-0.0249,0
201801,kansas,ks,158450,-0.0035,0.0674,9464,-0.0705,0.0238,93,0.0756,0,2720,0.124,-0.0608,156,0.3,-0.339,1596,0.0842,0.0257,761,-0.0875,-0.0256,79,0,0.0217,1865,-0.008,0.0119,232999,-7.00E-04,0.0289,10211,-0.0731,0.0186,0.0804,-0.0015,-0.0041,0
201801,kentucky,ky,179900,0,0.0923,13899,-0.0777,-0.0478,97,0.1023,-0.03,3972,0.1401,-0.0981,244,0.3556,0.0893,2520,0.1754,-0.0141,4763,-0.084,-0.0222,96,0.0036,0.0704,1900,-0.0084,0.0254,251596,0.0013,0.0555,18656,-0.0796,-0.0403,0.3427,-0.0024,0.009,0
201801,virginia,va,283000,-0.007,0.0599,32114,-0.091,-0.0785,94,0.0562,-0.0693,9880,0.3083,-0.0253,1160,-0.0169,0.2832,5788,-0.0256,0.057,7045,-0.1015,0.2996,136,-7.00E-04,0.0392,2005,-0.0064,0.0083,405643,0.0055,0.0502,39160,-0.0929,-0.0276,0.2194,-0.0026,0.0638,0
201801,arkansas,ar,169900,0,0.0669,15137,-0.0586,-0.068,107,0.049,-0.0273,3516,0.183,-0.0891,156,0.6957,0.4444,1944,0.1096,-0.1352,1959,-0.0249,0.0198,94,0.0024,0.0483,1902,-8.00E-04,0.0278,236559,0.0085,0.0731,17098,-0.0547,-0.0586,0.1294,0.0045,0.0111,0
201801,north carolina,nc,275000,0.0173,0.1147,46990,-0.0332,-0.0724,109,0,-0.1349,12396,0.3676,-0.0026,1760,0.4474,0.3333,8556,-0.0365,-0.0514,12117,-0.0035,0.1125,128,0.022,0.0865,2148,0.0028,0.0344,379970,0.0196,0.1105,59335,-0.0235,-0.0372,0.2579,0.0077,0.0429,0
201801,nebraska,ne,221250,0.0536,0.1706,4347,-0.0583,0.0395,75,0.1538,-0.0323,1784,0.0721,0.0068,124,1.5833,0.55,624,-0.1381,0.0685,2291,-0.1044,0.0182,115,0.0377,0.0964,1840,-0.0054,0.036,275994,0.0111,0.1166,6630,-0.0758,0.0303,0.527,-0.0271,-0.011,0
quality_flag = 1:  year-over-year figures may be impacted, please contact economics@realtor.com for more details.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
